"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-15","12.53",",,W",,,"0.14",",,W,2400","0.0",",,W,","0.0",",,W,2400","49","H,,S","58",",,W","46",",,W",,,"  110",",,W","  130",",,W","28.0",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-16","23.26",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,2400","53","H,,S","56",",,W","45",",,W",,,"  260",",,W","  250",",,W","40.9",",,W","53.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-17","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","47","H,,S","56",",,W","40",",,W",,,"  270",",,W","  280",",,W","30.0",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-18","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","41","H,,S","49",",,W","32",",,W",,,"  290",",,W","   60",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-19","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","38","H,,S","46",",,W","35",",,W",,,"   60",",,W","   30",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-20","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","37","H,,S","44",",,W","30",",,W",,,"   40",",,W","   40",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-21","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","38","H,,S","49",",,W","28",",,W",,,"  240",",,W","  270",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-22","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","48","H,,S","63",",,W","40",",,W",,,"  210",",,W","  210",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-23","14.54",",,W",,,"0.11",",,W,2400","0.0",",,W,","0.0",",,W,2400","42","H,,S","42",",,W","36",",,W",,,"   40",",,W","   50",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-24","14.99",",,W",,,"1.09",",,W,2400","0.0","T,,W,","0.0",",,W,2400","37","H,,S","39",",,W","30",",,W",,,"  350",",,W","  360",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-25","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","35","H,,S","48",",,W","28",",,W",,,"   90",",,W","   90",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-26","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","40","H,,S","54",",,W","31",",,W",,,"  100",",,W","   60",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-27","9.62",",,W",,,"0.32",",,W,2400","0.0",",,W,","0.0",",,W,2400","47","H,,S","63",",,W","36",",,W",,,"  320",",,W","  320",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-28","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","53",",,W","35",",,W",,,"  300",",,W","  300",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-29","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","58",",,W","31",",,W",,,"  130",",,W","  130",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-30","16.11",",,W",,,"0.13",",,W,2400","0.0",",,W,","0.0",",,W,2400","49","H,,S","62",",,W","42",",,W",,,"  190",",,W","  200",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-03-31","17.22",",,W",,,"0.39",",,W,2400","0.0",",,W,","0.0",",,W,2400","60","H,,S","67",",,W","44",",,W",,,"  200",",,W","  200",",,W","36.0",",,W","44.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-01","9.17",",,W",,,"0.08",",,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","49",",,W","35",",,W",,,"  290",",,W","  280",",,W","25.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-02","17.90",",,W",,,"0.02",",,W,2400","0.3",",,W,","0.0",",,W,2400","35","H,,S","40",",,W","27",",,W",,,"  330",",,W","  290",",,W","42.9",",,W","53.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-03","17.00",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","40","H,,S","71",",,W","26",",,W",,,"  240",",,W","  250",",,W","35.1",",,W","46.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-04","13.42",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,2400","41","H,,S","38",",,W","29",",,W",,,"   10",",,W","   10",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-05","10.51",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,2400","33","H,,S","45",",,W","24",",,W",,,"  140",",,W","  150",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-06","10.51",",,W",,,"0.31",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","50",",,W","40",",,W",,,"  330",",,W","  320",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-07","14.32",",,W",,,"0.06",",,W,2400","0.1",",,W,","0.0",",,W,2400","40","H,,S","41",",,W","33",",,W",,,"  330",",,W","  340",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-08","14.09",",,W",,,"0.10",",,W,2400","0.7",",,W,","0.0",",,W,2400","37","H,,S","41",",,W","26",",,W",,,"  300",",,W","  300",",,W","32.0",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-09","12.30",",,W",,,"0.00",",,W,2400","0.0","T,,W,","0.0",",,W,2400","30","H,,S","38",",,W","22",",,W",,,"  340",",,W","  360",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-10","14.99",",,W",,,"0.10",",,W,2400","0.0","T,,W,","0.0",",,W,2400","37","H,,S","50",",,W","33",",,W",,,"  200",",,W","  200",",,W","25.1",",,W","36.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-11","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","48","H,,S","51",",,W","36",",,W",,,"  290",",,W","  310",",,W","23.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-12","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","40","H,,S","47",",,W","30",",,W",,,"  100",",,W","   90",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-13","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","43","H,,S","56",",,W","34",",,W",,,"  100",",,W","  100",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-14","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","48","H,,S","61",",,W","37",",,W",,,"  100",",,W","  120",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-15","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","53","H,,S","68",",,W","42",",,W",,,"   70",",,W","   60",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-16","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","58","H,,S","76",",,W","41",",,W",,,"   70",",,W","   60",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-17","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","62","H,,S","79",",,W","45",",,W",,,"  100",",,W","  100",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-18","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","66","H,,S","83",",,W","49",",,W",,,"   40",",,W","   70",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-19","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","57",",,W","46",",,W",,,"   40",",,W","   40",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-20","9.62",",,W",,,"0.48",",,W,2400","0.0",",,W,","0.0",",,W,2400","58","H,,S","71",",,W","51",",,W",,,"  190",",,W","  180",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-21","7.16",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,2400","62","H,,S","70",",,W","50",",,W",,,"  240",",,W","  250",",,W","30.0",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-22","11.86",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","51","H,,S","54",",,W","41",",,W",,,"   10",",,W","   10",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-23","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","48","H,,S","60",",,W","38",",,W",,,"  100",",,W","   70",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-24","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","56","H,,S","78",",,W","41",",,W",,,"  190",",,W","  180",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-25","12.53",",,W",,,"0.08",",,W,2400","0.0","T,,W,","0.0",",,W,2400","69","H,,S","83",",,W","58",",,W",,,"  210",",,W","  220",",,W","25.1",",,W","35.1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-26","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","53","H,,S","68",",,W","42",",,W",,,"   30",",,W","   30",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-27","14.09",",,W",,,"0.47",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","49",",,W","41",",,W",,,"   50",",,W","   50",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-28","10.51",",,W",,,"0.45",",,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","50",",,W","42",",,W",,,"   70",",,W","   70",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-29","8.95",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","51",",,W","41",",,W",,,"   40",",,W","   70",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-04-30","13.42",",,W",,,"0.61",",,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","48",",,W","43",",,W",,,"   60",",,W","   60",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-01","12.08",",,W",,,"0.51",",,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","49",",,W","42",",,W",,,"   40",",,W","   60",",,W","17.0",",,W","30.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-02","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","49","H,,S","59",",,W","42",",,W",,,"   50",",,W","   50",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-03","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","53","H,,S","67",",,W","40",",,W",,,"  260",",,W","  270",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-04","13.87",",,W",,,"0.40",",,W,2400","0.0",",,W,","0.0",",,W,2400","52","H,,S","57",",,W","42",",,W",,,"   20",",,W","   30",",,W","29.1",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-05","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","49","H,,S","61",",,W","41",",,W",,,"  360",",,W","   30",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-06","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","59","H,,S","82",",,W","42",",,W",,,"  290",",,W","  290",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-07","12.75",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,2400","65","H,,S","70",",,W","44",",,W",,,"   20",",,W","   30",",,W","32.0",",,W","40.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-08","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","55","H,,S","71",",,W","41",",,W",,,"  190",",,W","  200",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-09","12.97",",,W",,,"0.59",",,W,2400","0.0",",,W,","0.0",",,W,2400","56","H,,S","58",",,W","50",",,W",,,"  120",",,W","  110",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-10","8.95",",,W",,,"0.79",",,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","63",",,W","51",",,W",,,"  120",",,W","  110",",,W","21.0",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-11","6.71",",,W",,,"0.19",",,W,2400","0.0",",,W,","0.0",",,W,2400","58","H,,S","69",",,W","51",",,W",,,"   60",",,W","   60",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-12","10.74",",,W",,,"0.48",",,W,2400","0.0",",,W,","0.0",",,W,2400","61","H,,S","70",",,W","53",",,W",,,"  290",",,W","  270",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-13","10.29",",,W",,,"0.68",",,W,2400","0.0",",,W,","0.0",",,W,2400","58","H,,S","66",",,W","43",",,W",,,"  330",",,W","  340",",,W","29.1",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-14","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","46","H,,S","47",",,W","41",",,W",,,"  310",",,W","  320",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-15","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","55",",,W","35",",,W",,,"  330",",,W","  310",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-16","13.87",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","56","H,,S","70",",,W","46",",,W",,,"  240",",,W","  240",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-17","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","57",",,W","44",",,W",,,"   20",",,W","   20",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-18","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","52","H,,S","65",",,W","41",",,W",,,"   50",",,W","   60",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-19","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","55","H,,S","69",",,W","39",",,W",,,"   50",",,W","   70",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-20","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","58","H,,S","68",",,W","44",",,W",,,"   40",",,W","   40",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-21","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","62","H,,S","75",",,W","53",",,W",,,"   40",",,W","   40",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-22","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","66","H,,S","77",",,W","53",",,W",,,"   40",",,W","   80",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-23","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","66","H,,S","81",",,W","48",",,W",,,"  150",",,W","  150",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-24","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","72","H,,S","86",",,W","60",",,W",,,"  190",",,W","  210",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-25","9.62",",,W",,,"0.95",",,W,2400","0.0",",,W,","0.0",",,W,2400","76","H,,S","86",",,W","64",",,W",,,"  220",",,W","  220",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-26","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","71","H,,S","83",",,W","62",",,W",,,"  210",",,W","  200",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-27","11.63",",,W",,,"0.13",",,W,2400","0.0",",,W,","0.0",",,W,2400","74","H,,S","81",",,W","66",",,W",,,"  180",",,W","  180",",,W","28.0",",,W","38.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-28","14.54",",,W",,,"0.13",",,W,2400","0.0",",,W,","0.0",",,W,2400","73","H,,S","81",",,W","64",",,W",,,"  200",",,W","  180",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-29","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","72","H,,S","79",",,W","63",",,W",,,"  240",",,W","  250",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2016-05-30","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","74","H,,S","87",",,W","63",",,W",,,"  320",",,W","  330",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
